RegionID,SizeRank,MetroRegionName,RegionType,StateName,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24
102001,0,United States,country,,1257.796982,1264.69433,1274.023372,1283.566169,1293.2452,1301.482723,1307.688004,1311.45377,1313.540166,1314.065559,1314.494459,1314.912262,1318.249976,1323.539017,1330.200657,1338.304773,1346.827057,1355.396572,1360.503404,1362.841854,1362.814896,1361.214617,1359.897593,1358.928388,1363.834982,1371.959136,1384.191399,1394.37769,1404.165007,1411.552838,1416.692543,1418.392619,1418.827086,1417.286742,1417.144206,1418.021242,1423.062851,1430.870457,1440.949885,1451.031004,1459.690298,1467.636675,1473.306497,1476.739525,1476.228164,1475.419811,1476.104422,1478.406577,1483.05676,1489.565448,1500.16616,1510.695972,1520.944971,1529.337147,1535.598917,1538.981152,1539.027666,1537.691299,1536.583183,1537.779915,1543.177264,1551.870416,1560.435294,1560.626595,1559.033096,1558.870249,1564.116457,1565.494271,1562.879739,1559.83974,1558.656938,1561.10053,1568.255426,1579.898685,1595.713085,1616.313182,1643.433147,1674.932055,1708.460372,1739.601876,1765.007691,1781.089674,1791.836196,1802.140259,1813.588061,1829.835878,1846.605375,1868.398506,1890.491537,1913.951471,1933.641028,1945.815463,1949.65935,1946.269944,1940.497771,1937.844392,1939.9652,1946.689143,1957.90495,1969.094737,1981.80922,1991.184764,2001.02667,2007.305924,2010.678438,2009.693309,2006.393079,2004.193543,2007.085329,2014.798786,2025.583117,2037.493266,2049.674842,2060.769002,2069.867257
394913,1,"New York, NY",msa,NY,2421.413452,2436.981588,2455.913971,2477.744256,2494.316792,2511.785268,2522.67256,2533.178039,2537.501282,2535.419154,2526.598434,2516.715515,2513.559014,2517.171653,2525.229872,2538.177834,2553.314093,2569.020159,2582.492822,2587.037048,2588.113801,2580.42465,2575.122123,2563.273262,2559.346091,2559.521267,2571.034985,2586.124625,2605.640056,2621.534755,2633.00041,2635.374026,2634.016528,2619.998721,2603.789244,2589.31459,2587.401287,2594.62174,2607.893586,2628.427385,2648.11221,2666.751814,2679.392397,2689.147487,2689.681425,2680.422378,2668.639755,2657.87551,2657.531819,2666.650536,2682.951071,2701.124311,2722.776569,2745.471977,2761.909278,2769.509902,2767.632866,2763.150321,2750.523491,2742.267349,2741.448504,2755.556775,2766.031821,2759.098198,2740.513958,2716.026779,2689.700202,,,2539.389516,2505.745992,2491.696938,2489.500169,2503.384057,2526.280633,2556.346093,2603.571299,2661.871417,2727.954553,2791.052831,2842.350788,2877.778297,2900.996326,2921.258697,2945.769232,2980.612596,3022.46446,3067.413094,3122.506003,3180.343784,3233.815784,3263.910722,3268.05721,3250.244456,3221.167218,3201.140982,3198.29026,3212.858273,3239.817854,3274.613183,3313.532696,3347.293136,3372.27532,3382.033108,3381.12833,3365.338765,3342.3374,3323.911952,3327.091671,3344.822567,3377.78251,3407.949724,3443.846009,3474.000161,3493.099809
753899,2,"Los Angeles, CA",msa,CA,1855.693263,1867.541114,1884.143011,1897.51742,1913.174313,1924.972299,1940.070617,1950.048603,1959.742715,1964.752479,1970.039517,1976.295768,1985.839541,1997.558926,2010.132805,2019.370401,2033.429623,2046.4746,2060.548175,2066.486666,2072.088387,2073.706693,2075.874374,2077.704268,2091.648593,2108.604387,2130.922931,2145.228535,2158.930467,2167.708258,2177.433145,2183.326264,2189.101948,2190.930416,2195.844454,2199.672043,2210.580066,2221.921589,2234.148486,2243.712764,2252.186015,2263.976511,2274.252772,2283.637635,2287.812273,2291.850294,2297.613484,2303.743969,2309.658701,2314.26102,2326.212569,2336.824576,2348.941079,2357.494156,2366.201474,2372.606474,2376.624434,2378.632495,2381.786833,2385.267551,2392.904093,2397.697508,2397.785271,2384.60398,2371.473313,2363.87991,2365.344453,2365.968493,2365.622693,2366.732271,2368.553889,2368.885796,2376.616943,2386.058448,2400.842741,2412.777901,2434.259331,2469.736865,2518.422514,2573.974961,2616.962722,2644.245959,2660.090088,2677.6122,2697.312788,2722.779908,2749.132927,2779.894264,2807.98149,2832.76289,2854.569109,2869.501553,2875.835039,2871.78092,2864.32096,2858.144365,2856.120602,2861.304048,2874.147978,2887.37929,2897.698579,2907.506808,2921.105873,2935.046137,2939.180319,2937.59566,2923.917331,2915.164239,2918.044628,2929.795543,2946.672898,2956.733363,2972.214785,2985.810185,3000.514498
394463,3,"Chicago, IL",msa,IL,1444.430836,1451.322151,1461.581028,1471.28007,1482.025087,1491.626684,1496.342054,1498.89132,1494.274256,1486.846143,1480.180922,1480.006272,1488.063064,1496.791416,1508.210125,1515.809729,1524.835799,1533.424669,1540.093272,1543.922193,1536.783802,1526.472961,1513.902933,1507.608648,1513.947154,1528.368461,1547.812951,1561.632128,1573.883399,1579.494788,1581.534467,1576.327897,1570.294977,1558.866143,1551.873355,1549.624815,1558.161548,1569.885007,1583.288701,1594.854019,1605.027943,1613.752692,1618.057477,1615.801549,1605.677493,1594.244021,1587.473578,1588.702979,1597.749623,1608.46722,1623.771966,1637.104978,1649.234494,1656.555693,1659.782903,1659.718697,1654.717497,1647.417713,1640.310605,1635.122678,1643.918299,1655.795208,1671.453471,1672.521437,1671.075136,1667.055774,1665.943976,1659.746795,1644.923067,1623.387517,1604.80878,1596.59155,1598.077108,1609.402185,1626.791669,1653.458117,1681.037864,1707.654722,1727.854222,1741.646778,1749.215192,1749.90901,1750.083242,1755.353286,1768.038962,1784.572099,1804.939682,1828.745835,1854.743705,1876.002269,1893.82189,1902.51951,1904.242674,1901.360958,1896.152002,1897.375833,1904.624728,1919.6278,1937.168398,1955.154606,1977.198852,1996.218074,2008.627103,2014.691193,2012.707788,2005.862635,1999.139152,2002.268702,2011.384731,2024.858196,2037.554927,2058.402922,2077.764979,2096.407407,2105.613719
394514,4,"Dallas, TX",msa,TX,1143.654615,1149.469281,1157.784198,1170.207483,1180.569003,1188.893827,1195.50651,1199.246779,1201.126828,1201.018564,1201.986273,1203.946574,1205.841921,1211.585991,1220.411983,1231.671847,1240.786588,1248.070293,1253.197127,1256.540583,1256.584551,1257.111387,1257.545636,1258.22406,1263.150144,1269.254465,1282.912744,1292.692386,1305.674583,1311.843549,1317.15973,1318.515114,1318.017526,1315.750187,1316.782039,1316.68475,1321.463367,1327.719837,1335.91469,1343.721158,1349.01676,1357.75646,1362.083677,1364.760738,1361.862014,1363.817481,1364.274014,1366.682806,1369.226971,1373.941323,1385.555106,1395.101732,1404.444369,1411.402414,1415.54801,1418.542404,1418.119793,1417.29353,1414.316047,1410.603347,1412.88154,1419.640185,1427.736197,1427.840506,1426.56045,1427.479337,1432.10613,1436.627643,1438.659135,1441.937967,1443.675542,1447.723246,1452.549961,1461.917297,1473.118039,1493.464453,1520.463862,1555.895621,1592.152471,1625.517694,1650.885215,1666.629674,1679.456445,1689.619242,1700.810413,1712.975059,1726.074825,1747.018329,1770.847439,1801.989016,1823.670217,1833.185204,1829.72586,1817.343703,1807.573874,1797.713676,1797.634975,1799.810653,1809.751281,1814.243307,1822.076928,1827.684378,1836.436624,1838.992702,1836.228785,1829.219037,1823.43962,1815.700742,1811.134472,1807.132733,1810.948695,1816.291039,1824.646346,1831.215599,1838.018952
394692,5,"Houston, TX",msa,TX,1267.083215,1270.638004,1277.361833,1288.551672,1298.689057,1307.199673,1309.291314,1310.139536,1306.970711,1303.041438,1299.52413,1297.47854,1298.625992,1300.739317,1306.881149,1310.700506,1314.080093,1314.661019,1314.801051,1312.179071,1307.188022,1302.84599,1297.130059,1294.639037,1295.536614,1304.170581,1312.628657,1317.872214,1325.374609,1327.378927,1328.42742,1323.050289,1330.123178,1338.628139,1349.883802,1355.342555,1358.372436,1364.440101,1366.013643,1373.161369,1375.701028,1381.781854,1381.503961,1380.076125,1375.682544,1376.65681,1379.0257,1379.465232,1380.292458,1379.182114,1386.288153,1391.238685,1400.388476,1406.234333,1410.141791,1409.378303,1406.771061,1406.121849,1405.939279,1409.080096,1411.867488,1419.077551,1424.375533,1420.87085,1413.308898,1407.259924,1411.551618,1416.773247,1418.115501,1420.402834,1421.940016,1422.794856,1424.635631,1425.513845,1433.341591,1445.9107,1467.746162,1496.19322,1522.982899,1547.920163,1562.202376,1570.461971,1574.859416,1578.973288,1585.531601,1595.781695,1606.912834,1620.250826,1632.395803,1648.226134,1661.063978,1668.519356,1666.686238,1662.322471,1657.597477,1656.098002,1659.987534,1667.21666,1679.061818,1685.350465,1695.569749,1703.145589,1710.195267,1711.164035,1708.444975,1704.84397,1700.970052,1700.666344,1702.5581,1706.899044,1711.028957,1719.907553,1730.358673,1740.608769,1745.563526
395209,6,"Washington, DC",msa,VA,1782.684557,1788.861342,1801.172627,1809.777646,1820.371307,1827.727504,1831.771393,1829.089454,1827.819648,1823.356245,1822.952212,1819.051972,1822.715108,1826.121211,1833.840894,1841.476363,1851.105449,1858.987034,1863.076774,1863.743484,1859.708214,1853.918027,1848.995245,1845.203324,1850.696121,1862.795995,1877.688909,1889.28668,1895.246425,1902.839629,1905.901137,1905.421109,1903.298839,1897.790287,1892.293825,1887.914631,1891.082954,1897.63981,1910.063023,1922.525267,1934.350941,1943.258047,1948.656047,1953.081668,1948.456832,1945.734884,1946.317307,1950.993824,1955.86681,1961.897735,1971.980967,1983.451148,1995.26192,2004.988585,2010.847491,2012.37029,2011.874376,2006.100411,1999.874172,2000.445875,2009.025257,2018.585493,2028.178812,2026.479299,2023.637932,2016.636881,2015.155396,2010.303632,1996.365891,1978.464918,1957.526781,1946.335557,1947.595367,1955.750463,1965.913639,1981.700946,2010.905447,2050.627914,2090.050877,2122.57788,2143.064187,2154.036745,2155.196766,2154.886951,2156.148365,2166.613051,2185.034723,2209.557319,2236.64504,2264.269643,2289.578044,2302.766616,2303.727096,2289.725108,2275.196551,2262.184617,2261.585142,2271.073614,2289.631937,2307.878854,2328.081345,2345.520648,2362.132114,2372.218578,2377.882026,2377.154165,2373.890458,2366.834658,2368.491128,2379.783652,2401.07668,2421.560163,2441.110133,2461.466432,2479.470156
394974,7,"Philadelphia, PA",msa,PA,1265.788614,1271.890185,1284.280524,1291.655628,1297.786716,1300.987974,1302.648903,1303.531785,1302.103141,1301.594042,1297.636987,1294.260246,1295.091149,1304.066278,1313.698648,1323.483315,1329.515016,1337.03108,1338.027936,1337.198985,1334.12336,1331.332998,1333.214299,1332.775941,1338.153899,1344.566475,1356.888764,1365.776007,1371.973258,1373.250528,1373.745944,1373.980464,1372.921916,1372.156736,1370.570417,1373.206961,1376.800923,1384.35687,1395.427606,1405.546301,1414.77735,1418.986404,1419.792734,1418.629374,1416.824891,1418.151484,1422.138585,1421.506842,1426.046091,1432.425678,1446.970242,1458.100918,1465.358756,1473.511668,1477.312117,1477.366317,1473.046643,1471.634646,1472.445066,1475.980829,1479.276454,1489.530268,1499.434335,1502.928805,1502.491696,1502.647881,1508.98906,1508.794237,1508.213544,1507.570254,1510.02011,1513.039661,1516.792344,1522.450614,1530.931902,1547.026783,1569.346668,1591.165954,1610.894099,1628.352295,1637.51426,1647.914612,1656.585151,1673.761115,1683.54604,1695.425401,1705.936334,1720.718307,1735.276127,1750.510571,1763.732366,1769.981369,1772.198331,1767.901446,1766.248072,1763.832608,1767.205382,1769.095727,1778.09349,1786.770141,1798.652155,1803.871102,1811.784572,1819.325723,1831.537472,1838.068668,1840.737287,1836.334906,1835.594479,1840.971384,1849.547258,1858.220433,1865.700346,1875.507054,1885.34754
394856,8,"Miami, FL",msa,FL,1536.468398,1542.959873,1548.653356,1555.730406,1564.834535,1574.020032,1584.1608,1591.864866,1603.314146,1611.336232,1620.451475,1623.10429,1627.165838,1629.105366,1632.662693,1633.289236,1633.428143,1633.10101,1635.551529,1638.177638,1643.584494,1646.63256,1650.84447,1650.656879,1655.82074,1659.532383,1667.423486,1669.628036,1672.037999,1675.510768,1681.686224,1689.260581,1696.012085,1701.274989,1703.193729,1703.922342,1706.237872,1709.326673,1713.797625,1717.886508,1722.000256,1727.410816,1733.883999,1740.852328,1745.955326,1752.120724,1759.051923,1764.894448,1765.117326,1764.32793,1765.335561,1769.055258,1773.932028,1778.104651,1783.219169,1787.912145,1794.605297,1804.421141,1814.83132,1822.121685,1824.474561,1827.879083,1828.666052,1822.329533,1812.38214,1810.820701,1815.688911,1821.59524,1826.813115,1840.901029,1860.750604,1877.88137,1893.574305,1916.413869,1944.898054,1980.6793,2021.710051,,,2210.499283,2272.910819,2322.326383,2369.530552,2417.910921,2460.393889,2497.133365,2536.791891,2578.075635,2618.057248,2646.2827,2668.313656,2679.619108,2689.491988,2694.408524,2702.534835,2707.702697,2707.409082,2707.85718,2710.630764,2718.527946,2727.051228,2735.427574,2742.710874,2749.583787,2758.014167,2770.602903,2778.677254,2774.818961,2770.398947,2774.198314,2783.604716,2793.208105,2795.055899,2800.05884,2806.318595
394347,9,"Atlanta, GA",msa,GA,1063.419644,1069.605828,1073.573133,1084.071659,1091.955826,1103.642443,1110.550567,1114.125723,1115.141489,1115.265819,1116.14358,1119.494739,1123.535255,1131.04809,1139.160606,1147.057368,1155.723898,1164.674022,1173.965785,1178.759019,1179.010525,1179.30315,1179.137594,1181.13323,1185.440084,1194.80633,1206.752333,1218.922387,1230.999318,1241.941091,1250.996033,1254.981778,1257.571627,1254.977002,1256.474927,1257.830728,1265.557614,1274.578479,1286.609271,1298.619647,1310.12382,1318.809307,1324.822789,1327.756029,1328.795851,1334.031984,1339.275712,1344.477066,1350.500776,1358.329277,1371.400359,1382.778557,1393.370125,1402.146531,1407.286536,1412.155023,1414.358376,1413.897188,1410.993364,1410.772306,1415.34379,1424.277676,1432.724921,1435.506276,1438.441049,1445.492181,1461.491512,1475.08598,1485.406492,1492.408986,1498.914698,1504.832436,1516.274494,1533.314825,1553.054461,1576.902478,1606.710911,1647.442691,1691.589733,1736.553084,1769.121631,1789.632247,1797.277089,1801.395557,1805.940876,1813.114344,1825.602453,1838.847904,1857.883848,1880.128703,1905.301999,1919.925358,1924.092279,1915.840915,1905.86396,1901.039071,1900.037112,1906.256566,1914.872722,1922.073121,1926.970825,1926.058262,1929.246791,1930.017289,1931.53598,1923.40183,1911.93814,1903.237492,1907.119323,1918.051414,1924.31751,1930.101234,1936.264163,1943.691402,1949.674013
394404,10,"Boston, MA",msa,MA,2052.351438,2076.15938,2101.186851,2119.68568,2135.960027,2149.384947,2151.855388,2146.973247,2132.918035,2121.533827,2116.307867,2121.411892,2139.242726,2170.131995,2188.362621,2202.633541,2210.877866,2227.221542,2233.757875,2233.560523,2221.388294,2205.894372,2189.696628,2189.138027,2215.734805,2249.764172,2281.233458,2294.695952,2302.361994,2309.869699,2312.504647,2305.739516,2288.266022,2266.42632,2263.545025,2277.922968,2305.939135,2329.880239,2350.574147,2365.879871,2381.16179,2388.694538,2392.826074,2382.34203,2366.39162,2349.770611,2343.354962,2353.673892,2376.416502,2403.261302,2424.723335,2439.113982,2453.373925,2465.51079,2474.167679,2467.16571,2453.856697,2434.604155,2428.935028,2438.792754,2462.771422,2490.546191,2511.327161,2509.895559,2498.876399,2480.110967,2460.536995,,,2309.389969,2284.75178,2285.188949,2305.668512,2337.823117,2372.167945,2402.721509,2438.665995,2479.134095,2517.52181,2538.842372,2558.046107,2573.011859,2591.917288,2600.62546,2614.436728,2622.634554,2645.544961,2676.657974,2721.77492,2763.537739,2796.323256,2814.959073,2830.807075,2831.208581,2832.688263,2824.372234,2826.735282,2841.442359,2870.041849,2905.138267,2934.755409,2958.228774,2973.434074,2977.837343,2980.671293,2975.807006,2983.798495,2985.583887,3002.693449,3017.394791,3039.545176,3058.586747,3079.027588,3094.036137,3101.056778
394976,11,"Phoenix, AZ",msa,AZ,960.5181518,975.7373196,983.9796402,997.3686969,998.1825583,1006.044313,1005.694191,1007.311047,1010.253435,1013.520595,1016.796202,1018.387658,1023.994984,1030.046967,1037.65201,1044.851375,1052.569588,1059.741531,1064.032477,1066.14632,1067.513581,1067.441929,1068.654623,1069.666987,1076.493324,1084.92351,1097.348583,1107.335234,1118.091981,1124.581291,1130.203584,1132.172723,1134.990684,1137.333982,1140.488471,1142.481232,1146.63422,1153.038304,1165.310829,1179.153404,1191.253792,1200.227271,1207.641724,1213.789973,1219.794244,1223.269291,1227.993794,1233.467544,1238.364601,1248.21456,1258.816137,1274.662972,1286.965523,1298.623743,1307.305197,1314.763326,1319.818861,1323.298883,1328.254424,1336.526461,1346.68046,1358.126398,1363.900878,1363.569116,1361.727436,1365.108801,1379.00593,1396.023007,1413.180718,1428.922399,1442.571193,1453.863164,1465.289531,1478.964942,1500.913761,1530.559838,1572.261043,1620.196719,1671.695978,1716.568474,1750.976921,1773.920767,1787.734806,1796.85252,1805.266312,1816.174494,1831.42355,1844.243582,1853.476136,1860.458667,1867.885578,1870.511248,1864.538311,1854.056137,1844.633182,1838.369472,1834.262574,1837.694273,1850.547225,1858.713457,1864.072485,1863.210589,1868.512527,1869.616009,1869.850977,1866.236005,1858.918445,1852.200885,1849.798299,1857.273124,1867.476842,1877.622361,1883.347774,1883.610506,1884.264182
395057,12,"San Francisco, CA",msa,CA,2348.469398,2357.227619,2391.422388,2428.080568,2465.216984,2498.07813,2526.191971,2549.316172,2567.72205,2570.334819,2570.407522,2564.999655,2578.428637,2594.420151,2603.123211,2622.771086,2635.451155,2659.661396,2669.819883,2674.858798,2665.774907,2645.222572,2633.010715,2621.236175,2630.962263,2649.307948,2676.766933,2692.961557,2710.683133,2732.966471,2747.171154,2757.062945,2759.867895,2756.723154,2746.39008,2744.083367,2750.825658,2767.114592,2778.322754,2792.709397,2807.631921,2826.308507,2842.876927,2853.877537,2853.48875,2850.156861,2844.319123,2846.059958,2850.169902,2858.287753,2870.916158,2882.100325,2898.73747,2912.351369,2931.070674,2937.609178,2936.37192,2925.71371,2918.781974,2918.291575,2926.521364,2933.602037,2939.990825,2932.883649,2922.116618,2902.04713,2879.295203,,,2730.829873,2694.202827,2676.347968,2669.500252,2683.295184,2706.923965,2732.429146,2766.213144,2809.88863,2861.309704,2899.017072,2913.284929,2911.088928,2905.811866,2908.702095,2923.718226,2947.717311,2975.256599,2998.91208,3025.564648,3049.60053,3072.432846,3083.464962,3079.824312,3063.875752,3041.241599,3023.606729,3013.692312,3022.97573,3044.691718,3057.873017,3069.218015,3070.965168,3081.497641,3082.033386,3074.513489,3059.827173,3036.104388,3021.610539,3024.3884,3039.600528,3063.772117,3085.03261,3105.522438,3120.300794,3132.145863
395025,13,"Riverside, CA",msa,CA,1371.613021,1374.584335,1378.920818,1386.95254,1394.860593,1405.010765,1413.772507,1420.995307,1428.718885,1433.832178,1436.811792,1439.484268,1441.898097,1450.363341,1457.097981,1462.678138,1469.499121,1474.389647,1483.483694,1488.726433,1498.698513,1500.463684,1504.584796,1503.784167,1514.783674,1525.550921,1538.523571,1552.170427,1561.584271,1574.056163,1581.917374,1592.541802,1596.317678,1601.862182,1606.246407,1611.120833,1615.567143,1625.469669,1637.974405,1647.743736,1654.332351,1665.263802,1675.449408,1686.666334,1692.537936,1699.483172,1703.667566,1707.671006,1713.260129,1718.776406,1727.519503,1736.097944,1745.694414,1753.622448,1763.124203,1772.100717,1777.572438,1781.111844,1781.518548,1785.345276,1790.125922,1798.62568,1805.189584,1801.806559,1800.72413,1812.006318,1837.251033,1869.619097,1898.175692,1925.050171,1945.777379,1964.128006,1980.963787,2003.765729,2032.537094,2059.293208,2097.558109,2135.623569,2190.900913,2233.444381,2270.460593,2281.981978,2295.478416,2303.462878,2324.513653,2343.591906,2374.116806,2409.895917,2430.545892,2446.777616,2455.684002,2464.947823,2469.291924,2458.021581,2452.181461,2446.291411,2450.236887,2456.703736,2469.456335,2482.548664,2494.027322,2497.910078,2501.946822,2508.718383,2512.478165,2524.849646,2524.229003,2523.988995,2516.517981,2524.474403,2538.559545,2553.656117,2565.975726,2571.562244,2583.047793
394532,14,"Detroit, MI",msa,MI,883.875464,888.0127537,894.3164722,901.4130895,907.6391326,912.5156287,917.1215876,919.5657319,920.5106971,919.4817562,919.4332308,918.6634435,920.5883285,922.7324365,926.398435,931.4305812,936.4997951,941.8564726,946.7499594,951.2168015,951.2882208,952.4301041,950.228846,950.4875962,949.8827092,954.7454804,963.3212574,974.89668,984.9708441,993.1685243,996.3392922,998.3872034,998.8010456,998.0619306,997.239906,998.8293797,1000.967592,1004.333835,1010.835037,1018.341027,1027.853222,1033.115141,1037.072362,1038.952035,1042.569166,1041.75611,1039.389079,1036.607457,1042.203683,1049.561239,1058.223126,1066.083062,1076.494146,1082.697392,1085.956871,1086.357937,1083.959839,1083.50367,1082.529523,1084.44823,1084.738999,1086.917914,1094.051322,1100.737267,1106.505937,1113.045676,1125.956805,1137.719537,1145.761802,1150.346823,1153.038307,1160.429741,1165.777575,1174.992906,1183.933647,1199.663366,1218.382625,1236.60597,1253.876724,1272.193824,1282.295009,1288.881541,1290.308015,1300.203743,1306.753654,1315.074471,1320.10984,1335.293366,1351.631533,1370.397206,1381.251338,1385.825378,1387.734864,1381.004328,1377.935887,1375.015883,1378.40614,1380.385587,1383.691084,1390.118811,1398.122204,1405.71122,1412.199676,1419.307612,1421.411272,1420.460803,1423.950722,1428.429197,1434.556237,1436.69989,1446.145643,1456.263129,1470.494316,1478.665083,1488.964756
395078,15,"Seattle, WA",msa,WA,1398.771865,1408.126945,1422.547265,1432.185766,1448.600372,1463.034679,1481.48593,1491.398638,1495.435044,1496.283481,1486.214906,1486.762283,1493.569496,1513.843008,1525.766155,1541.668112,1564.488366,1587.53649,1604.930769,1607.509456,1606.902481,1602.126741,1595.365267,1593.185689,1601.855309,1620.972339,1647.161656,1667.791718,1690.956584,1709.59335,1722.284632,1726.898999,1723.211422,1713.993027,1699.949373,1692.598113,1697.463968,1709.816711,1724.910626,1740.60298,1758.061448,1773.495332,1781.123239,1781.657751,1774.830028,1763.991628,1759.085764,1759.126624,1767.175259,1778.362271,1792.411568,1810.674457,1825.908951,1841.622101,1851.241098,1856.716321,1852.669018,1844.013889,1838.659432,1841.716246,1854.948771,1869.557014,1888.589947,1888.003724,1883.662007,1873.210624,1875.664089,1872.425251,1856.46006,1828.288468,1796.585305,1773.279089,1773.903955,1787.048377,1815.382783,1845.232916,1886.79031,1934.190165,1983.658379,2026.04374,2050.816251,2055.362889,2050.507273,2046.634338,2051.136453,2068.486093,2092.713232,2122.028028,2153.944511,2188.792549,2216.473195,2225.103527,2216.381959,2195.849848,2169.290368,2149.030732,2141.895038,2151.041844,2168.714285,2181.225063,2197.896535,2211.628058,2226.289663,2234.058602,2232.226006,2224.053697,2212.00302,2206.402477,2210.76638,2220.856166,2237.903692,2257.155988,2279.686001,2296.138723,2309.901517
394865,16,"Minneapolis, MN",msa,MN,1161.842667,1168.418462,1177.489133,1187.049784,1197.340773,1204.22817,1209.24162,1209.166249,1207.580419,1199.957265,1200.68074,1202.564446,1206.919438,1210.267652,1216.767105,1231.058335,1243.494758,1253.436159,1255.510961,1257.457126,1256.889986,1257.649084,1257.004299,1254.413757,1260.347639,1271.291122,1287.030432,1296.621627,1304.123716,1312.310374,1318.462184,1321.779306,1320.301327,1317.005669,1313.874545,1319.893356,1330.942263,1343.184355,1356.809179,1362.015916,1366.35932,1364.43865,1371.042293,1374.155959,1373.892944,1371.284925,1374.222439,1379.636891,1386.88954,1393.270707,1409.487807,1420.656339,1432.210274,1434.278627,1436.13236,1435.305761,1431.962233,1430.24497,1430.961828,1435.143312,1443.229969,1453.34448,1459.297765,1460.832263,1458.517119,1459.216394,1461.237234,1464.221613,1459.96112,1455.725923,1447.69782,1444.349508,1445.629695,1449.627258,1461.430223,1473.654912,1490.789357,1504.218635,1515.592459,1522.838991,1526.96391,1527.326049,1525.513424,1526.248698,1533.023971,1543.859738,1556.195016,1567.150165,1580.195209,1589.453505,1595.911299,1596.57726,1594.840583,1590.817494,1585.904839,1586.254192,1590.818248,1600.756865,1610.396084,1617.527753,1623.927803,1629.256649,1633.74584,1634.732677,1632.001349,1630.475929,1628.597068,1629.730966,1634.241658,1644.222528,1655.336467,1665.009751,1671.980757,1677.63627,1681.574888
395056,17,"San Diego, CA",msa,CA,1722.784326,1734.047898,1743.718115,1746.460082,1758.621546,1767.743746,1785.832333,1796.999621,1804.970106,1808.809164,1806.49963,1814.147944,1819.842294,1830.169724,1840.436384,1850.482505,1865.078887,1879.365754,1892.755354,1898.474607,1901.585905,1902.988181,1903.867027,1906.518763,1913.355626,1930.867726,1950.598855,1970.094676,1986.789407,1998.154065,2010.448934,2015.588423,2019.858769,2020.584058,2020.799391,2022.657406,2032.744668,2046.522649,2061.585347,2073.438471,2089.545849,2100.918205,2111.418795,2118.995171,2124.410311,2125.639949,2120.202114,2123.254036,2128.040708,2136.125717,2142.47047,2152.320591,2165.152046,2177.373096,2189.377252,2197.977312,2199.887246,2200.551314,2200.963828,2206.738872,2211.997279,2217.863128,2220.963675,2211.902036,2204.077594,2202.498667,2213.693856,2223.700209,2236.11758,2253.077044,2268.638787,2279.738156,2286.247318,2297.190489,2315.647902,2345.553651,2383.487493,2421.801349,2473.980452,2528.556966,2586.394827,2621.020553,2645.120405,2664.066573,2684.073142,2711.681606,2742.127284,2788.4374,2834.657735,2882.903154,2917.69586,2948.236576,2956.62863,2951.073616,2931.170181,2919.337059,2912.62112,2921.403776,2946.702896,2979.46661,3014.83606,3039.704573,3059.357429,3067.902747,3065.633387,3053.732944,3032.120372,3013.913238,3002.396799,3010.310543,3028.902463,3055.48929,3075.73781,3094.335205,3106.329468
